observation_id,N_params_B,D_tokens_B,Q_score,source_file,family
supplementary_NQ_experiment_large_1154,40.0,100.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1155,40.0,100.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1156,40.0,100.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1157,40.0,100.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1158,40.0,100.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1159,40.0,100.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1160,40.0,100.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1161,40.0,100.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1162,40.0,100.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1163,40.0,100.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1164,40.0,100.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1165,40.0,150.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1166,40.0,150.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1167,40.0,150.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1168,40.0,150.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1169,40.0,150.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1170,40.0,150.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1171,40.0,150.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1172,40.0,150.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1173,40.0,150.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1174,40.0,150.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1175,40.0,150.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1176,40.0,150.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1177,40.0,300.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1178,40.0,300.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1179,40.0,300.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1180,40.0,300.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1181,40.0,300.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1182,40.0,300.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1183,40.0,300.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1184,40.0,300.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1185,40.0,300.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1186,40.0,300.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1187,40.0,300.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1188,40.0,300.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1189,40.0,500.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1190,40.0,500.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1191,40.0,500.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1192,40.0,500.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1193,40.0,500.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1194,40.0,500.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1195,40.0,500.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1196,40.0,500.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1197,40.0,500.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1198,40.0,500.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1199,40.0,500.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1200,40.0,500.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1201,40.0,1000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1202,40.0,1000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1203,40.0,1000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1204,40.0,1000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1205,40.0,1000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1206,40.0,1000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1207,40.0,1000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1208,40.0,1000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1209,40.0,1000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1210,40.0,1000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1211,40.0,1000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1212,40.0,1000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1213,40.0,2000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1214,40.0,2000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1215,40.0,2000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1216,40.0,2000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1217,40.0,2000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1218,40.0,2000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1219,40.0,2000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1220,40.0,2000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1221,40.0,2000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1222,40.0,2000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1223,40.0,2000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1224,40.0,2000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1225,70.0,5.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1226,70.0,5.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1227,70.0,5.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1228,70.0,5.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1229,70.0,5.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1230,70.0,5.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1231,70.0,5.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1232,70.0,5.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1233,70.0,5.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1234,70.0,5.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1235,70.0,5.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1236,70.0,5.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1237,70.0,10.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1238,70.0,10.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1239,70.0,10.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1240,70.0,10.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1241,70.0,10.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1242,70.0,10.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1243,70.0,10.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1244,70.0,10.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1245,70.0,10.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1246,70.0,10.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1247,70.0,10.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1248,70.0,10.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1249,70.0,20.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1250,70.0,20.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1251,70.0,20.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1252,70.0,20.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1253,70.0,20.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1254,70.0,20.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1255,70.0,20.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1256,70.0,20.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1257,70.0,20.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1258,70.0,20.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1259,70.0,20.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1260,70.0,20.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1261,70.0,50.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1262,70.0,50.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1263,70.0,50.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1264,70.0,50.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1265,70.0,50.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1266,70.0,50.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1267,70.0,50.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1268,70.0,50.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1269,70.0,50.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1270,70.0,50.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1271,70.0,50.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1272,70.0,50.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1273,70.0,100.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1274,70.0,100.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1275,70.0,100.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1276,70.0,100.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1277,70.0,100.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1278,70.0,100.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1279,70.0,100.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1280,70.0,100.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1281,70.0,100.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1282,70.0,100.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1283,70.0,100.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1284,70.0,100.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1285,70.0,150.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1286,70.0,150.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1287,70.0,150.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1288,70.0,150.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1289,70.0,150.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1290,70.0,150.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1291,70.0,150.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1292,70.0,150.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1293,70.0,150.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1294,70.0,150.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1295,70.0,150.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1296,70.0,150.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1297,70.0,300.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1298,70.0,300.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1299,70.0,300.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1300,70.0,300.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1301,70.0,300.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1302,70.0,300.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1303,70.0,300.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1304,70.0,300.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1305,70.0,300.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1306,70.0,300.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1307,70.0,300.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1308,70.0,300.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1309,70.0,500.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1310,70.0,500.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1311,70.0,500.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1312,70.0,500.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1313,70.0,500.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1314,70.0,500.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1315,70.0,500.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1316,70.0,500.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1317,70.0,500.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1318,70.0,500.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1319,70.0,500.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1320,70.0,500.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1321,70.0,1000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1322,70.0,1000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1323,70.0,1000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1324,70.0,1000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1325,70.0,1000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1326,70.0,1000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1327,70.0,1000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1328,70.0,1000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1329,70.0,1000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1330,70.0,1000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1331,70.0,1000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1332,70.0,1000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1333,70.0,2000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1334,70.0,2000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1335,70.0,2000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1336,70.0,2000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1337,70.0,2000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1338,70.0,2000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1339,70.0,2000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1340,70.0,2000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1341,70.0,2000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1342,70.0,2000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1343,70.0,2000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1344,70.0,2000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1345,120.0,5.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1346,120.0,5.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1347,120.0,5.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1348,120.0,5.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1349,120.0,5.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1350,120.0,5.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1351,120.0,5.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1352,120.0,5.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1353,120.0,5.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1354,120.0,5.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1355,120.0,5.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1356,120.0,5.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1357,120.0,10.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1358,120.0,10.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1359,120.0,10.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1360,120.0,10.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1361,120.0,10.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1362,120.0,10.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1363,120.0,10.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1364,120.0,10.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1365,120.0,10.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1366,120.0,10.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1367,120.0,10.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1368,120.0,10.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1369,120.0,20.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1370,120.0,20.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1371,120.0,20.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1372,120.0,20.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1373,120.0,20.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1374,120.0,20.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1375,120.0,20.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1376,120.0,20.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1377,120.0,20.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1378,120.0,20.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1379,120.0,20.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1380,120.0,20.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1381,120.0,50.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1382,120.0,50.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1383,120.0,50.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1384,120.0,50.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1385,120.0,50.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1386,120.0,50.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1387,120.0,50.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1388,120.0,50.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1389,120.0,50.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1390,120.0,50.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1391,120.0,50.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1392,120.0,50.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1393,120.0,100.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1394,120.0,100.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1395,120.0,100.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1396,120.0,100.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1397,120.0,100.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1398,120.0,100.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1399,120.0,100.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1400,120.0,100.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1401,120.0,100.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1402,120.0,100.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1403,120.0,100.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1404,120.0,100.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1405,120.0,150.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1406,120.0,150.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1407,120.0,150.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1408,120.0,150.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1409,120.0,150.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1410,120.0,150.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1411,120.0,150.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1412,120.0,150.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1413,120.0,150.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1414,120.0,150.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1415,120.0,150.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1416,120.0,150.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1417,120.0,300.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1418,120.0,300.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1419,120.0,300.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1420,120.0,300.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1421,120.0,300.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1422,120.0,300.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1423,120.0,300.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1424,120.0,300.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1425,120.0,300.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1426,120.0,300.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1427,120.0,300.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1428,120.0,300.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1429,120.0,500.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1430,120.0,500.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1431,120.0,500.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1432,120.0,500.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1433,120.0,500.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1434,120.0,500.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1435,120.0,500.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1436,120.0,500.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1437,120.0,500.0,0.8,supplementary_NQ_experiment_large.csv,
