observation_id,source_group,source_file,provenance,split_role,group_id,lineage_group,observed_fields,target_fields,is_duplicate,is_derived,is_extrapolated,is_condition_overlap,N_params_B,D_tokens_B,Q_score,val_loss,data_type,family,experiment_id,step,condition_key
B1_107,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,216.007,,2.8377,,Pythia,,103000,0.070542|216.007|
B1_108,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,218.104,,2.8365,,Pythia,,104000,0.070542|218.104|
B1_109,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,220.201,,2.8358,,Pythia,,105000,0.070542|220.201|
B1_110,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,222.298,,2.8351,,Pythia,,106000,0.070542|222.298|
B1_111,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,224.395,,2.8341,,Pythia,,107000,0.070542|224.395|
B1_112,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,226.492,,2.8338,,Pythia,,108000,0.070542|226.492|
B1_113,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,228.59,,2.8331,,Pythia,,109000,0.070542|228.59|
B1_114,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,230.687,,2.8324,,Pythia,,110000,0.070542|230.687|
B1_115,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,232.784,,2.8314,,Pythia,,111000,0.070542|232.784|
B1_116,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,234.881,,2.8311,,Pythia,,112000,0.070542|234.881|
B1_117,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,236.978,,2.83,,Pythia,,113000,0.070542|236.978|
B1_118,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,239.075,,2.8297,,Pythia,,114000,0.070542|239.075|
B1_119,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,241.172,,2.8293,,Pythia,,115000,0.070542|241.172|
B1_120,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,243.27,,2.8281,,Pythia,,116000,0.070542|243.27|
B1_121,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,245.367,,2.8275,,Pythia,,117000,0.070542|245.367|
B1_122,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,247.464,,2.827,,Pythia,,118000,0.070542|247.464|
B1_123,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,249.561,,2.8263,,Pythia,,119000,0.070542|249.561|
B1_124,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,251.658,,2.8255,,Pythia,,120000,0.070542|251.658|
B1_125,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,253.755,,2.8251,,Pythia,,121000,0.070542|253.755|
B1_126,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,255.853,,2.8243,,Pythia,,122000,0.070542|255.853|
B1_127,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,257.95,,2.824,,Pythia,,123000,0.070542|257.95|
B1_128,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,260.047,,2.8232,,Pythia,,124000,0.070542|260.047|
B1_129,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,262.144,,2.823,,Pythia,,125000,0.070542|262.144|
B1_130,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,264.241,,2.822,,Pythia,,126000,0.070542|264.241|
B1_131,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,266.338,,2.8215,,Pythia,,127000,0.070542|266.338|
B1_132,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,268.435,,2.8212,,Pythia,,128000,0.070542|268.435|
B1_133,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,270.533,,2.8202,,Pythia,,129000,0.070542|270.533|
B1_134,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,272.63,,2.8199,,Pythia,,130000,0.070542|272.63|
B1_135,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,274.727,,2.8196,,Pythia,,131000,0.070542|274.727|
B1_136,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,276.824,,2.8185,,Pythia,,132000,0.070542|276.824|
B1_137,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,278.921,,2.8183,,Pythia,,133000,0.070542|278.921|
B1_138,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,281.018,,2.8178,,Pythia,,134000,0.070542|281.018|
B1_139,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,283.116,,2.8173,,Pythia,,135000,0.070542|283.116|
B1_140,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,285.213,,2.8164,,Pythia,,136000,0.070542|285.213|
B1_141,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,287.31,,2.8159,,Pythia,,137000,0.070542|287.31|
B1_142,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,289.407,,2.8157,,Pythia,,138000,0.070542|289.407|
B1_143,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,291.504,,2.8152,,Pythia,,139000,0.070542|291.504|
B1_144,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,293.601,,2.8146,,Pythia,,140000,0.070542|293.601|
B1_145,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,295.698,,2.8142,,Pythia,,141000,0.070542|295.698|
B1_146,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,297.796,,2.8135,,Pythia,,142000,0.070542|297.796|
B1_147,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.070542,pythia_N_0.070542,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.070542,299.893,,2.8131,,Pythia,,143000,0.070542|299.893|
B1_148,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,0.134,,4.5235,,Pythia,,64,0.162405|0.134|
B1_149,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,0.268,,4.1397,,Pythia,,128,0.162405|0.268|
B1_150,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,0.537,,3.8226,,Pythia,,256,0.162405|0.537|
B1_151,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,1.074,,3.5629,,Pythia,,512,0.162405|1.074|
B1_152,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,2.097,,3.3548,,Pythia,,1000,0.162405|2.097|
B1_153,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,4.194,,3.1771,,Pythia,,2000,0.162405|4.194|
B1_154,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,6.291,,3.0883,,Pythia,,3000,0.162405|6.291|
B1_155,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,8.389,,3.0304,,Pythia,,4000,0.162405|8.389|
B1_156,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,10.486,,2.9888,,Pythia,,5000,0.162405|10.486|
B1_157,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,12.583,,2.9568,,Pythia,,6000,0.162405|12.583|
B1_158,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,14.68,,2.9311,,Pythia,,7000,0.162405|14.68|
B1_159,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,16.777,,2.9098,,Pythia,,8000,0.162405|16.777|
B1_160,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,18.874,,2.8916,,Pythia,,9000,0.162405|18.874|
B1_161,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,20.972,,2.8757,,Pythia,,10000,0.162405|20.972|
B1_162,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,23.069,,2.8619,,Pythia,,11000,0.162405|23.069|
B1_163,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,25.166,,2.8494,,Pythia,,12000,0.162405|25.166|
B1_164,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,27.263,,2.8385,,Pythia,,13000,0.162405|27.263|
B1_165,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,29.36,,2.8281,,Pythia,,14000,0.162405|29.36|
B1_166,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,31.457,,2.8195,,Pythia,,15000,0.162405|31.457|
B1_167,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,33.554,,2.8106,,Pythia,,16000,0.162405|33.554|
B1_168,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,35.652,,2.8025,,Pythia,,17000,0.162405|35.652|
B1_169,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,37.749,,2.7952,,Pythia,,18000,0.162405|37.749|
B1_170,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,39.846,,2.7888,,Pythia,,19000,0.162405|39.846|
B1_171,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,41.943,,2.7823,,Pythia,,20000,0.162405|41.943|
B1_172,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,44.04,,2.7766,,Pythia,,21000,0.162405|44.04|
B1_173,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,46.137,,2.771,,Pythia,,22000,0.162405|46.137|
B1_174,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,48.234,,2.7656,,Pythia,,23000,0.162405|48.234|
B1_175,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,50.332,,2.7605,,Pythia,,24000,0.162405|50.332|
B1_176,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,52.429,,2.7557,,Pythia,,25000,0.162405|52.429|
B1_177,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,54.526,,2.7514,,Pythia,,26000,0.162405|54.526|
B1_178,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,56.623,,2.7474,,Pythia,,27000,0.162405|56.623|
B1_179,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,58.72,,2.7432,,Pythia,,28000,0.162405|58.72|
B1_180,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,60.817,,2.7391,,Pythia,,29000,0.162405|60.817|
B1_181,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,62.915,,2.7356,,Pythia,,30000,0.162405|62.915|
B1_182,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,65.012,,2.7321,,Pythia,,31000,0.162405|65.012|
B1_183,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,67.109,,2.7285,,Pythia,,32000,0.162405|67.109|
B1_184,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,69.206,,2.7254,,Pythia,,33000,0.162405|69.206|
B1_185,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,71.303,,2.7222,,Pythia,,34000,0.162405|71.303|
B1_186,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,73.4,,2.719,,Pythia,,35000,0.162405|73.4|
B1_187,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,75.497,,2.7163,,Pythia,,36000,0.162405|75.497|
B1_188,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,77.595,,2.7135,,Pythia,,37000,0.162405|77.595|
B1_189,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,79.692,,2.7109,,Pythia,,38000,0.162405|79.692|
B1_190,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,81.789,,2.7082,,Pythia,,39000,0.162405|81.789|
B1_191,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,83.886,,2.7053,,Pythia,,40000,0.162405|83.886|
B1_192,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,85.983,,2.7029,,Pythia,,41000,0.162405|85.983|
B1_193,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,88.08,,2.7007,,Pythia,,42000,0.162405|88.08|
B1_194,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.162405,pythia_N_0.162405,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.162405,90.178,,2.6984,,Pythia,,43000,0.162405|90.178|
